,P_0,K_r12,K_d,K_dd,K_g,h_init,misfit,D_mean,RMSD,NA_iter
2382,1.2875622499999999e-05,2.0985859999999998e-07,0.007976025,0.1230338,0.0005375801,2.721034,-2.3925390858,0.3211710038591568,0.2732226511927377,15.0
2383,2.9757024999999998e-05,1.647524e-07,0.00021522810000000001,0.02198802,0.7204581,1.925387,-4.5132231565,0.259312203335888,0.04080256865116981,15.0
2384,2.23837075e-05,1.717137e-07,0.00020606540000000001,0.02529131,0.7805529999999999,2.0840349999999996,-4.1593978351,0.2543471802423081,0.057409125590740545,15.0
2385,1.73816525e-05,2.187435e-07,0.0002278603,0.0243944,0.7871323,2.01258,-3.0874760757999997,0.2661632068985598,0.16050152056559594,15.0
2386,6.0923e-06,3.307285e-06,0.004162645,0.002545823,0.0007297557,0.37376550000000003,-4.6891488167,0.21278457562367595,0.04121605153436494,15.0
2387,3.7527075e-05,0.00019410330000000002,0.001353306,0.0005021686,0.204744,0.0240666,-3.8267515395,0.2874589224544942,0.07264890725364301,15.0
2388,1.5147020000000002e-05,0.0001465852,0.001021459,0.0007464685000000001,0.4229005,0.03539533,-2.5146065399,0.2500090445213771,0.28753303121922086,15.0
2389,4.0930275e-05,0.0002831001,0.002042599,0.0006410844999999999,0.38064570000000003,0.006526629,-3.9403328369999997,0.2789936287566612,0.06869942888109352,15.0
2391,2.4432332500000002e-05,2.426734e-07,0.0002050214,0.02431569,0.9182957,1.895025,-4.6013316992,0.26059032173252705,0.036908338833364265,15.0
2392,3.1824650000000004e-05,2.2484179999999999e-07,0.000196734,0.0282432,0.7809064,1.877584,-4.7199734288999995,0.2524007187124237,0.03361794466149626,15.0
2393,3.81491e-05,2.420858e-07,0.0002290282,0.02081546,0.8938915000000001,1.3721940000000001,-3.720930917,0.25762523165981843,0.08022423648105619,15.0
2394,5.5861699999999996e-06,1.3091139999999998e-06,0.00446756,0.002265827,0.0008538582,0.4477842000000001,-3.8658424094,0.23374361275859037,0.08147876147971582,15.0
2395,3.5550425e-05,3.3503820000000005e-07,0.00019938400000000001,0.03818074,0.8237416999999999,1.425724,-4.54527906,0.24544664819530418,0.039008100530254275,15.0
2396,2.8234850000000003e-05,1.23956e-07,0.00018648169999999997,0.02890819,0.6262605,1.858484,-5.3589572292000005,0.2456411570491864,0.017706711286357646,15.0
2397,4.4364949999999996e-05,1.173744e-07,0.0002374527,0.02729417,0.9694155000000001,1.437684,-3.5639026958,0.24763769040818082,0.09623508803439847,15.0
2398,3.66094e-07,1.313021e-07,0.002299341,0.0005404933000000001,0.4733715,2.487882,-1.6811558459,0.4474859679395461,0.40869862144148883,15.0
2399,1.91796825e-05,2.247097e-07,0.000106577,0.02502188,0.8444833,2.1556130000000002,-3.2929013055,0.2655355969132131,0.1321538272286256,15.0
2400,2.519795e-05,6.358119e-07,0.001972507,0.02845565,0.5694239000000001,2.087557,-4.890925425,0.2389398841173454,0.02879796580920992,15.0
2401,6.1553025e-06,1.4851220000000002e-06,0.0041153990000000005,0.0045527729999999995,0.0005590948,0.2406529,-4.527878402200001,0.2343356238581533,0.04276552018482209,15.0
2402,1.5792567499999996e-05,1.436755e-06,0.001441531,0.02294318,0.6397291,2.0309880000000002,-2.9944772293,0.26951170527528656,0.17815599880061134,15.0
2403,2.404694e-05,1.9019549999999998e-07,0.0001352831,0.0237567,0.6155486,2.00448,-5.2107976048,0.254454928907026,0.020492195294756137,15.0
2404,6.3749175e-06,8.678815999999999e-07,0.004283717,0.004454413,0.0005476198999999999,0.3114072,-3.8869990552999996,0.24157057779108218,0.07732384169257517,15.0
2405,5.1132474999999995e-06,1.423675e-06,0.008547866999999999,0.007656937,0.0005944465000000001,0.355342,-4.11379335,0.2043851477029527,0.08248101957225325,15.0
2406,5.4307974999999996e-06,4.783509e-07,0.0001489724,0.02179583,0.01000752,0.02204547,-3.5119177473,0.21990007620854807,0.13409883165025496,15.0
2407,3.00317e-07,3.4788920000000004e-07,0.0009756678999999999,0.002571682,0.0040528940000000005,0.7885696,-3.7457678987,0.23634095566561916,0.09580191948694673,15.0
2408,3.0540375e-07,5.85029e-07,0.001257638,0.001819685,0.003597189,0.6882182,-5.2663763562,0.22300595769791748,0.02212476101144201,15.0
2409,3.4437475e-07,4.932436e-07,0.0008146162,0.0023997289999999998,0.004096091,0.5771187,-4.3651271420999995,0.2231321023435481,0.05348852209608549,15.0
2410,2.7053725e-07,1.917916e-06,0.001046953,0.0013174920000000002,0.0036287890000000003,0.6360148,-4.4890237912,0.19812441820784,0.05261772896119163,15.0
2411,2.58454e-07,3.206881e-07,0.0011028,0.002430722,0.0039849329999999995,0.6018884,-4.7100610803,0.23364805120827978,0.03734591188889923,15.0
2412,2.7363299999999997e-07,1.653285e-06,0.0009984071,0.001571619,0.0035122340000000004,0.7001582,-5.0959801476,0.1991253709955169,0.030165023741883984,15.0
2413,3.0465250000000003e-07,1.5676689999999998e-06,0.00107974,0.00155148,0.004935223,0.6217355,-4.4818439363,0.19626340365326367,0.05482812204515512,15.0
2414,7.15423e-06,1.663051e-07,0.005401228,0.46049480000000004,0.0006560483999999999,2.289898,-1.5815664797,0.41044530006262964,0.44495392016881746,15.0
2416,3.4977625000000005e-07,8.857581e-07,0.0009916233,0.002662689,0.0045741259999999995,0.6842685000000001,-5.1712833431,0.20422212309164045,0.027493410690262225,15.0
2419,2.915415e-07,6.338389e-07,0.0009660167,0.002414613,0.003365056,0.8144741,-3.8402858549000003,0.23438585786016228,0.08499891337233918,15.0
2420,3.496565e-07,1.010444e-06,0.001036722,0.001882125,0.00466984,0.803557,-4.1315770592000005,0.21806598056361456,0.07034956290694651,15.0
2421,3.1562075e-07,8.593507e-07,0.0010716760000000001,0.002288351,0.004049994,0.5602368000000001,-4.2861699311,0.2014305930993946,0.06498880317230364,15.0
2422,9.426825e-05,9.403093e-05,0.0002980544,0.1495606,0.8298252,0.03632287,-3.0877684083999997,0.23983095174743352,0.1796152324054211,15.0
2423,3.0731825e-05,1.710544e-05,0.0014468760000000002,0.02095123,0.8110349,0.125144,-4.7260659261,0.26898684537915385,0.031516342468288196,15.0
2424,3.1492600000000004e-05,5.2810390000000004e-05,0.00150861,0.01963417,0.7548251,0.07043048,-4.9859964233,0.273950219000393,0.024155549439174948,15.0
2425,3.0520425e-05,3.7055970000000004e-05,0.001312764,0.0146844,0.5599706,0.31293699999999997,-4.2735454626,0.27398450740936797,0.048004000455414406,15.0
2426,3.28551e-05,4.97513e-05,0.001344074,0.02073301,0.8017384,0.149757,-4.7725581431999995,0.2750342019602617,0.029625115772067924,15.0
2427,3.224665e-05,2.960152e-05,0.001242478,0.0157855,0.7140825,0.34215029999999996,-4.0627075885,0.2764697109093063,0.05772820797624352,15.0
2428,2.6577449999999997e-05,2.2440709999999997e-05,0.0007872884,0.02524488,0.8530610000000001,0.1235354,-4.7347551933,0.26146993493240134,0.030723516949454636,15.0
2429,2.5825275e-05,3.728219e-05,0.001171778,0.01808705,0.8543606,0.171252,-4.4439978893,0.26321881394312996,0.04265313525830694,15.0
2430,6.8210125e-05,0.00017559080000000002,0.0008365314,0.1651199,0.5445274,0.08425704,-2.9770501578,0.24229777578762837,0.2136794397872393,15.0
2431,1.7376945e-05,1.41849e-06,0.001171448,0.0231532,0.5067798,1.9578810000000002,-3.3552088025,0.25963447679363943,0.12897019905409707,15.0
2432,1.67043125e-05,1.5986609999999998e-06,0.001237501,0.02515818,0.3370198,1.9716779999999998,-3.4842747844999997,0.244483749497685,0.12089277300493781,15.0
2434,2.824105e-05,1.974488e-06,0.00125392,0.02647432,0.5014581,1.915977,-5.0593129119,0.24296925922872212,0.023281675995800322,15.0
2435,2.5199774999999997e-07,1.068853e-06,0.001023351,0.002394149,0.005008905,0.6754971,-5.0933902164,0.20045111109506702,0.030168348398668183,15.0
2436,2.5416499999999997e-07,9.191605e-07,0.00117533,0.0018436529999999998,0.00381904,0.7146145,-5.2891658652,0.21254208074381978,0.023167935137888833,15.0
2437,2.5008025e-07,9.090318e-07,0.00117882,0.002258185,0.004375612,0.6708420999999999,-5.4829909715,0.20365712014537246,0.020094439243069823,15.0
2438,5.473885e-05,9.609065999999999e-05,0.003926978,0.03180332,0.4775084,0.04581587,-3.1350212147000005,0.250282736978136,0.14358344358282893,15.0
2439,2.3628835e-05,4.129298e-07,0.001425302,0.01067085,0.6014948,2.155396,-4.7514040659,0.2629583912903731,0.03212419791323086,15.0
2440,2.1927335000000002e-05,5.252885e-07,0.0006677585,0.01055001,0.3218974,1.7827119999999999,-4.3851285045,0.2476485103212961,0.04790697806435327,15.0
2441,1.28871225e-05,4.933829e-07,0.001141677,0.0124485,0.24360779999999999,2.247941,-3.3545684955,0.22563157640155168,0.14502696799353704,15.0
2442,2.6352725e-07,1.771137e-06,0.0007881861999999999,0.002408375,0.0006994533,0.8367244,-4.296430097,0.21759539641422398,0.05971930459720227,15.0
2443,2.9820549999999997e-05,0.0002108286,0.003258578,0.001601513,0.21617060000000002,0.1924385,-4.5637607678,0.2505833886419142,0.04223998470582611,15.0
2444,2.6349975e-07,1.495566e-06,0.0009603341,0.0026118,0.0005365278,0.6973913,-5.2126411834,0.2059568304385081,0.025754522457394246,15.0
2445,2.7879875e-07,1.63022e-06,0.0009894855,0.003276443,0.0008790286,0.8004839,-4.6794172584,0.2074586907362921,0.044232609213943334,15.0
2446,2.93762e-05,5.161248e-07,0.0001896414,0.04325715,0.7963478,1.8267349999999998,-4.7583799283,0.2363353153710988,0.033461336877408605,15.0
2447,5.511157499999999e-06,1.010662e-07,0.004223563,0.1003091,0.0005825162999999999,2.7760830000000003,-2.0709174955000003,0.36174753340416005,0.3327811179972707,15.0
2448,2.2974477499999997e-05,3.738633e-07,0.0001674798,0.02768522,0.9117187,1.6425490000000003,-4.0570603813999995,0.2530863797304029,0.06329228770729828,15.0
2449,4.00499e-05,2.8017870000000003e-05,0.001384923,0.02934457,0.8017017,0.2030217,-4.0745311887,0.2597436795304257,0.06018972456170094,15.0
2450,3.2197600000000005e-05,3.001362e-05,0.001018489,0.02554232,0.45409269999999996,0.24190340000000002,-4.744188417799999,0.25527419642562665,0.03221257261557086,15.0
2451,3.265805e-05,3.38824e-05,0.001456523,0.03429967,0.6660808000000001,0.1729507,-5.0589979536000005,0.2522219064128939,0.022381928468374307,15.0
2452,2.90004e-07,1.165797e-06,0.001784496,0.001557408,0.003999323,0.6849071,-5.4395104628999995,0.20110855193422403,0.021451697316725884,15.0
2453,2.7575475e-07,1.157918e-06,0.001819994,0.002144985,0.002804552,0.6816939999999999,-5.4145610764,0.19979078431607164,0.022030620083271016,15.0
2454,2.437027e-05,2.2288510000000003e-05,0.0013263860000000001,0.0205987,0.7924422,0.3448382,-4.3458829257,0.2585252045161459,0.0460901673012089,15.0
2455,3.76562e-05,0.00038729339999999995,0.001195026,0.002560976,0.7920495,0.003910545,-4.6859888968,0.2722648934619822,0.035140770387164615,15.0
2457,2.734335e-05,2.371962e-05,0.00175769,0.01947871,0.5119387,0.15893800000000002,-5.536085482100001,0.2613195548795994,0.01396166529227174,15.0
2458,3.0864699999999996e-05,0.0004347911,0.0013432910000000001,0.002480348,0.8314554,0.02714125,-4.3023829276,0.24969643277063028,0.05569048632929525,15.0
2459,3.62848e-05,0.00028661860000000003,0.0013393110000000001,0.0034731759999999997,0.9681658999999999,0.005072579,-4.886987931499999,0.2756141461109814,0.027758625114069065,15.0
2460,2.7852624999999997e-05,1.7054620000000002e-05,0.00199306,0.02097487,0.5124186,0.1364697,-5.5396806422000004,0.25809231231560126,0.013788575220755231,15.0
2461,2.6142600000000003e-05,2.2606149999999997e-05,0.0018963270000000002,0.02856112,0.4968759,0.09417796,-4.683191976,0.24773838402856754,0.033935684880129116,15.0
2462,2.7450900000000002e-05,4.940647e-07,0.0002240946,0.03185788,0.6131569,1.8421290000000001,-5.3060546812,0.24223425904573975,0.0186625844260227,15.0
2463,6.4989425e-05,5.348760999999999e-05,0.00038933949999999995,0.10977139999999999,0.35717059999999995,0.3272532,-3.4721443322,0.21718949142121652,0.1333932504529499,15.0
2464,3.1355625e-05,3.644085e-07,0.0002216336,0.03643274,0.602478,1.8431419999999998,-4.982357746,0.24156638358409793,0.025355921527099458,16.0
2465,3.3050525e-05,4.675949e-07,0.00031216290000000003,0.02698917,0.8537264000000001,1.7633900000000002,-4.5056423743,0.25738472613438096,0.041214621520747036,16.0
2466,2.9022199999999998e-05,0.000268884,0.0009926182,0.004343012,0.8539001,0.1744531,-4.4683257349000005,0.2493095106196046,0.046507916354352266,16.0
2467,2.6212375e-05,0.0003000556,0.0009821313000000001,0.003083551,0.8318276,0.222919,-3.7075668054000004,0.23461986035741697,0.10438305324473617,16.0
2468,2.0964054999999998e-05,2.807768e-05,0.0008647342999999999,0.02351671,0.8358319,0.3601741,-3.1994667649,0.2562240866546871,0.14503801417079737,16.0
2469,2.2340799999999998e-05,0.0002981331,0.0009858352,0.002901547,0.9008978000000001,0.1946682,-2.9691478155,0.23870962945991026,0.2077225031618708,16.0
2470,9.94516e-05,0.00021428189999999999,0.00047350690000000004,0.09769543,0.42248909999999995,0.2405011,-2.7860131735,0.2278711081513038,0.2397682646827837,16.0
2471,2.6559475000000004e-05,3.114337e-05,0.001632634,0.01955901,0.7180963,0.0201359,-4.8983163728,0.26594831671321534,0.025765368633175526,16.0
2472,3.3919375e-05,2.853546e-05,0.0015484160000000002,0.01839953,0.4891013,0.02480005,-4.1401817763999995,0.26975109660104846,0.05420001795168915,16.0
2473,3.4389724999999995e-05,5.87855e-05,0.0009000995,0.03015537,0.6843286,0.07630274,-4.9622596802,0.2581171367756065,0.024895325753611357,16.0
2474,3.267895e-05,4.8615920000000005e-05,0.000919254,0.02584717,0.9905351,0.1168405,-5.3139765532,0.2710695181907212,0.01745079810634531,16.0
2475,6.157220000000001e-07,1.171792e-06,0.0012580760000000001,0.001213501,0.004819271,0.6606959,-5.468380916799999,0.20820938795097724,0.01970940865128694,16.0
2476,3.1870825e-05,3.444424000000001e-05,0.0015135029999999998,0.02025988,0.6087537,0.1705612,-4.756955537900001,0.26836119874613096,0.03051088430082658,16.0
2477,3.8817349999999995e-07,1.1474500000000001e-06,0.001371853,0.00174966,0.004637453,0.7036967,-5.3435302123,0.20331182388447186,0.023341341495904312,16.0
2478,1.52443025e-05,2.692952e-07,0.009365407,0.15027420000000002,0.0006380981,2.4706509999999997,-2.3526923395,0.32537907003399613,0.2797703171422201,16.0
2479,2.3537927500000002e-05,2.189077e-07,0.00024508069999999997,0.02318771,0.8452649,1.961589,-4.5003659091,0.2588259171564129,0.04130530218765414,16.0
2480,2.3284542499999997e-05,2.205331e-07,0.0003724868,0.01938732,0.7204363,1.9961900000000001,-4.9644927976,0.26179433704695537,0.025990248914322174,16.0
2481,2.4204545e-05,0.00022104130000000002,0.00104734,0.0006371079,0.7022838,0.3203692,-3.5255786031,0.23875751906601705,0.12077939968679849,16.0
2482,2.70416e-05,2.2471399999999998e-07,0.000406544,0.02256796,0.7794850999999999,2.078736,-5.2271650341,0.25692709275124415,0.020340358465091676,16.0
2483,4.8512349999999996e-05,0.0003712489,0.000962973,0.0007367814999999999,0.4502068,0.2177788,-3.6008282325,0.287882489207941,0.09172794583377207,16.0
2484,2.5728975e-07,8.237259e-07,0.0011859260000000001,0.0027500690000000004,0.004765228,0.7301794,-4.6945169124,0.2024323721103549,0.045406633988090576,16.0
2485,3.43175e-05,0.0002401216,0.001420759,0.0006747776,0.5554113,0.05486055,-4.6457532029,0.28068400882264133,0.034199710112271804,16.0
2486,1.6634945e-06,1.3776770000000002e-07,0.00376467,0.2615211,0.0006972013,2.735853,-1.4685174065,0.478389391762196,0.4522236845542794,16.0
2487,4.22736e-06,3.3785030000000002e-06,0.003982793,0.002060181,0.0007856578,0.3373388,-4.9723138383,0.20581577360221914,0.032675738989706486,16.0
2488,3.936105e-06,2.862711e-06,0.00315107,0.002520416,0.0008498925,0.3638906,-5.1767775803,0.2084559150820199,0.02645045637627873,16.0
2489,3.9997025e-06,3.32825e-06,0.003069998,0.002453357,0.0006885117,0.4064817,-5.0297488795,0.20937686333791516,0.03093689021715699,16.0
2490,4.286895e-05,1.332141e-07,0.000181447,0.02245745,0.9329535,1.8262369999999999,-3.5689989909,0.24998128057271238,0.09321288902691208,16.0
2491,2.504265e-07,7.578408000000001e-07,0.001189135,0.002827219,0.00490482,0.7585510999999999,-4.4109370941,0.2057109709729751,0.0597627477396532,16.0
2492,1.985615e-05,1.277173e-07,0.000183013,0.02681101,0.9661709,1.8711830000000003,-3.2938435670999997,0.2635221704201431,0.1320875718826848,16.0
2493,2.67553e-05,1.43706e-07,0.00018796389999999998,0.02465661,0.814477,1.858277,-5.343536493,0.256251574213371,0.017897078165120307,16.0
2494,5.8574425e-07,1.134826e-07,0.001559601,0.0008822258999999999,0.5758665,1.91494,-1.5709589698,0.4350299843717967,0.4573936593315526,16.0
2495,4.1286875e-05,1.835984e-07,0.0001206845,0.02793757,0.9480536,1.8881919999999999,-3.7583718304000002,0.2541491652609247,0.08077681450786746,16.0
2496,2.923875e-05,2.8480459999999997e-07,0.00021819150000000002,0.02249425,0.5098202000000001,1.56691,-4.4958439999,0.2527791596800714,0.0425953911982086,16.0
2497,2.54786e-05,1.070526e-07,0.0001298753,0.03690892,0.9326201,1.8936849999999998,-4.2301580412,0.24288591777969754,0.055589791773565975,16.0
2498,2.6421599999999998e-05,2.155521e-07,0.0001884095,0.01821154,0.5950221,1.534201,-4.7070038766,0.25888541578264973,0.034041007194094995,16.0
2499,1.8518417499999997e-05,1.188213e-07,0.0001450573,0.03613942,0.9955285,2.0276080000000003,-2.9849749333999998,0.26827106032105785,0.18105869694267224,16.0
2500,7.345760000000001e-06,1.432124e-06,0.005294251,0.0067788069999999995,0.0005393726,0.1769124,-4.229628747,0.22405610193688,0.06346932901050259,16.0
2501,6.9118475e-06,1.391713e-06,0.006456177,0.006622398000000001,0.0005036553,0.1342295,-4.3214412107,0.2161209276202348,0.061009975528952834,16.0
2503,2.6475525e-05,1.094083e-07,0.00017095119999999998,0.02898608,0.312544,1.947761,-4.9207458847000005,0.23852718385828275,0.02770944245601893,16.0
2504,2.6795475000000003e-05,1.0956780000000001e-07,0.0001608817,0.03886807,0.5812421,1.991257,-4.7575229476,0.23811513637840823,0.03324820805717843,16.0
2505,3.559305e-05,1.1153189999999999e-07,0.00018875119999999998,0.03875931,0.6349524000000001,2.03839,-4.4754566991,0.2460810451741294,0.04110902031523526,16.0
2506,1.97138075e-05,9.179113e-07,0.0014934470000000002,0.01256134,0.9071144,2.069497,-3.7700106838,0.2644061412128502,0.08281078228828916,16.0
2507,2.243502e-05,6.112934e-07,0.001438684,0.01638071,0.5715629,2.209285,-5.3949218722,0.25493231628809526,0.016628650620643427,16.0
2508,3.1640599999999997e-05,9.804168e-07,0.0013879,0.02227016,0.7701505999999999,2.297745,-4.4471043513,0.2565477417791007,0.04293389504183642,16.0
2509,3.221045e-07,4.394575e-07,0.0014175260000000001,0.002166742,0.004273746,0.6570643,-5.3097935206999995,0.22485592955632813,0.021689800259532724,16.0
2510,6.8729875e-06,1.342736e-07,0.003485225,0.24296089999999998,0.0008728071000000001,2.281691,-1.7280131946000001,0.3802221446898487,0.41919433514566773,16.0
2511,2.67201e-07,1.3121199999999998e-06,0.001096421,0.001128584,0.003779655,0.7280779000000001,-4.9897870394999995,0.21518709709431524,0.031037803991236637,16.0
2512,5.094724999999999e-07,3.648516e-07,0.001337605,0.0028362070000000003,0.005086523,0.7918957,-3.7455492019,0.21686514616562869,0.11034921753099756,16.0
2513,2.74311e-07,1.574594e-06,0.001109942,0.001123153,0.0037307459999999996,0.7276866,-5.0356526383,0.20777200842488458,0.030769829327580347,16.0
2514,2.35457625e-05,3.630623e-07,0.0003337987,0.02501199,0.5693321,1.749016,-4.9707251863,0.25011349493338464,0.02589952606928212,16.0
2515,2.5733225e-07,1.499196e-06,0.001214161,0.001331905,0.005943370999999999,0.7028469,-5.0464913576,0.19732417660261412,0.03224091393204332,16.0
2516,2.9610525e-05,3.612325e-07,0.00041852089999999995,0.02085247,0.3580808,1.774386,-4.0827130176,0.2524536216045893,0.06180846942659579,16.0
2517,2.23365825e-05,4.040923e-07,0.0003890405,0.01978838,0.3771742,1.85484,-5.1766793813,0.2439556321629742,0.021996348850512104,16.0
2518,5.306335e-06,1.638472e-07,0.004063473,0.3402025,0.0007238095,2.184316,-1.5854259852,0.4055084588189472,0.4476515034695834,16.0
2519,2.0803550000000002e-05,6.923607e-05,0.0004217275,0.02598676,0.38270709999999997,0.01684435,-3.0647190499,0.2506138445029305,0.17390856643356709,16.0
2520,1.58592625e-05,0.00024111479999999998,0.00035000769999999997,0.0158596,0.21273330000000001,0.1742174,-2.5792211234,0.24788811204279912,0.27868699699621513,16.0
2521,2.58805e-07,6.414718000000001e-07,0.0007713525,0.002132415,0.003482039,0.7153208000000001,-5.0079180782,0.2325114438648785,0.026562449345522057,16.0
2522,3.8145175e-07,5.484608000000001e-07,0.0009010867999999999,0.0020667389999999997,0.003256766,0.7215005,-4.567066087200001,0.2451975028205839,0.03865110207527625,16.0
2523,3.4238574999999997e-07,9.179096e-07,0.0008983072000000001,0.001812096,0.006278805,0.6151118,-4.5647592137,0.20560033124366558,0.048895083858486475,16.0
2524,1.264846e-05,0.0001345542,0.00037692730000000004,0.01546914,0.47052089999999996,0.02064495,-2.3789812155,0.2546320568846449,0.3007023884297121,16.0
2525,3.9739674999999996e-07,8.383079e-07,0.0009717529,0.001754066,0.006303301,0.6320478,-4.9090862236,0.2075144237277436,0.034573635465820256,16.0
2526,7.368344999999999e-06,1.2231270000000002e-07,0.002357245,0.16933120000000002,0.001116815,2.790116,-1.9144077809,0.35013192669643584,0.385350328983405,16.0
2527,2.50247e-07,8.362222e-07,0.001107621,0.001602051,0.0034242879999999997,0.7387214,-4.6736940674000005,0.22603120203380284,0.03912409008984649,16.0
2528,2.83186e-05,2.934926e-05,0.001245119,0.03050001,0.7551585999999999,0.08501241,-4.9470562976,0.2520923768396382,0.025355242202223655,16.0
2529,2.87674e-07,8.66917e-07,0.001084437,0.001521658,0.00350084,0.6544835999999999,-4.9198601467000005,0.21622818382628545,0.03216154197933342,16.0
2530,3.3467925e-07,7.350052e-07,0.001387808,0.001626349,0.0035022609999999996,0.7800012,-4.0960129158,0.22509069144650415,0.0688307807886735,16.0
2531,2.8128275e-07,8.588166e-07,0.001093103,0.0020167229999999998,0.0030114409999999997,0.7905058,-4.1537631437,0.22691296768171143,0.06440873748012317,16.0
2532,2.7129874999999997e-07,5.925187e-07,0.001596365,0.001382212,0.003424623,0.6105384,-4.6219738079,0.22048839334297737,0.04296106677008176,16.0
2533,3.05558e-07,6.277241e-07,0.001309703,0.002304381,0.00265411,0.6993408,-5.1796794292,0.22062774196676452,0.02457988976446854,16.0
2534,9.74158e-05,4.173174e-05,0.0002849221,0.11253640000000001,0.511317,0.01512019,-2.8475662762000002,0.24457810399113514,0.18584361445325054,16.0
2535,3.1504375e-05,3.3770040000000006e-05,0.0008819508,0.01767948,0.5341942,0.24736220000000003,-4.2910484695,0.2725584804161514,0.047262715466458625,16.0
2536,3.40688e-05,4.040696e-05,0.001112146,0.01856867,0.5764746999999999,0.13395510000000002,-4.19556537,0.2751669524846536,0.05065696417940406,16.0
2537,2.786435e-05,2.2688049999999997e-05,0.001045914,0.01899197,0.8417385000000001,0.1741883,-4.6666249385,0.2715297501478917,0.03396741382896885,16.0
2538,2.817695e-05,6.821501e-05,0.001145715,0.03232688,0.6946384,0.08186202,-3.9408075564,0.2500681379009408,0.07143878315311945,16.0
2539,2.273217e-05,0.0001188773,0.0010584239999999999,0.01519605,0.8815826999999999,0.0521205,-3.0213117637,0.2435308160381257,0.19365860996738155,16.0
2540,3.5400425e-05,4.5263400000000004e-05,0.0009152637,0.01714968,0.5340862,0.1679505,-3.9495591379,0.2767563543021473,0.06189656405680711,16.0
2541,1.59876725e-05,0.0001134959,0.0009902719000000001,0.02326879,0.9409857,0.10854870000000001,-2.4898056761,0.26331331086746856,0.2789518343706551,16.0
2542,3.11972e-05,8.141920999999999e-07,0.00018908680000000001,0.04084075,0.9051435999999999,1.547454,-5.1944115445,0.2406851914047489,0.02091876400001741,16.0
2543,1.2099669999999998e-05,1.692725e-07,0.004420093,0.1449858,0.0006975188,2.900886,-2.2661033152,0.31954648994895113,0.30370036104220954,16.0
2544,2.9773625e-05,6.388394e-07,0.0002413739,0.05193564,0.8168339,1.52219,-4.3397770754,0.22792502524398836,0.05394953805741456,16.0
2545,3.146745e-05,4.3806329999999996e-05,0.001316418,0.02916702,0.5080522,0.24248429999999999,-4.9869421666000004,0.2545570983086072,0.023790835251277426,16.0
2546,3.10816e-05,2.192016e-05,0.001286187,0.02994557,0.6934938,0.2306107,-5.535300543099999,0.25291965479497475,0.013847854183173101,16.0
2547,2.49309025e-05,3.351913e-05,0.001387665,0.02485081,0.8252789,0.22708029999999998,-3.9902529957,0.25385846629360986,0.06613483101591341,16.0
2548,3.0979875e-07,1.019055e-06,0.001334341,0.001601086,0.003936382,0.675135,-5.6728265444,0.2073479565980473,0.016182739147883016,16.0
2549,2.88732e-07,1.010751e-06,0.0013167029999999998,0.001599758,0.00514136,0.7685267,-4.4582145228,0.2093721620619938,0.05448713212097352,16.0
2550,2.7135425e-05,1.644341e-05,0.002396207,0.02766959,0.5782991999999999,0.0637556,-5.2475894023,0.24828333661832833,0.019157189377578935,16.0
2551,9.7513525e-07,1.125882e-07,0.0014235379999999998,0.001132334,0.4681023,1.902887,-1.6929043550999998,0.39090870153328255,0.44327212180297154,16.0
2552,2.720005e-05,2.1994749999999998e-05,0.001975144,0.01865928,0.7325668000000001,0.1480026,-5.0087964693,0.2648514795083749,0.023255511236552635,16.0
2553,3.1460175e-05,0.0002045948,0.00120289,0.002484262,0.8407528000000001,0.06240791,-5.141597737900001,0.2723610914073908,0.021459818246397783,16.0
2554,3.57277e-05,0.0002026475,0.001344069,0.002175289,0.9422280000000001,0.005293366999999999,-4.2278716712,0.2820495507256267,0.049338223845294925,16.0
2555,3.5813775e-05,0.000179446,0.001293582,0.002191871,0.9724027,0.01322953,-4.0507768512,0.284899660540912,0.05953710814322799,16.0
2556,3.0825875000000004e-05,2.7167040000000002e-05,0.0022413570000000002,0.01425471,0.5212694,0.1146566,-4.2094020201,0.2737904667634105,0.05030886071472328,16.0
2557,3.05135e-05,2.602955e-05,0.002101951,0.01538304,0.5432661,0.02962726,-4.3631648275999995,0.2713014603677087,0.043844137309262045,16.0
2559,2.9338425000000002e-05,2.323743e-05,0.00173218,0.02019617,0.43476099999999995,0.2490754,-4.9563479505000005,0.2603705469056698,0.025303095840596784,16.0
2560,3.237735e-05,2.1194349999999998e-05,0.001602439,0.01662009,0.5174253,0.11041849999999999,-4.1383481047,0.27038539517708765,0.05414109828982439,17.0
2561,3.2973925e-05,2.958986e-05,0.0008178572,0.03162295,0.6787159,0.2810078,-5.0800765457,0.2546545373935457,0.022253248431148766,17.0
2562,2.6585375e-05,9.614158e-06,0.0022566929999999997,0.0281416,0.5919365,0.3107503,-5.3025201056,0.2469255539225953,0.018317689430941485,17.0
2563,3.2644299999999995e-05,2.7404929999999998e-05,0.00144581,0.02273686,0.722359,0.2776532,-4.7695044694,0.2661373412666466,0.03015415687336369,17.0
2564,2.95633e-05,3.138422e-05,0.0010718,0.02778674,0.9005023999999999,0.502492,-5.4263999326,0.2601021619264152,0.01530344943202104,17.0
2565,2.78379e-05,3.193407e-05,0.0019102079999999998,0.01435315,0.5293608,0.2099209,-4.8195518558999995,0.2720152336013084,0.028604139054574356,17.0
